ItemCode	ItemName	ForeignName	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manuacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	SalesPackagingUnit	SalesQtyPerPackUnit	SalesUnitLength	SalesLengthUnit	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnit	PurchaseItemsPerUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	OrderIntervals	OrderMultiple	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	U_u_familiaa	U_SubFamilia	U_Marca
11001425432	TERM PLATO PRENSADO 1/2x1 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425433	"TERMINAL  RECTO HIDRAULICO 1/2""MANG X 20MM ROSCA 100R2"	"TERMINAL  RECTO HIDRAULICO 1/2""MANG X 20MM ROSCA 100R2"	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425434	"TERMINAL HIDRAULICO 1/2"" MANG X 20MM ROSCA"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425435	TERM HEMB 22mm ROSCA KOMATSU45° MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425436	TERM HEMB 22mm ROSCA KOMATSU90° MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425437	TERM HEMB ROSCA mm LIGTH ORING45°MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425438	TERM HEMBR 24MM ROSCA KOMATSU MANGUERA 1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425439	"TERMINAL MILEMETRICO 1/2""X24MM"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425440	TERMINAL METRICO MACHO 1/2 E08-24	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425441	TERMINAL MACHO LIGHT 1/2 SELLO24°	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															UND																																																																																				1100	1	42
11001425442	TERM S-NPT MACHO CAÑERIA 5/8x3/8 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425443	TERM MACHO JIC RECTO 1/2 MANG 5/8 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425444	TERM HID RTO MACHO CAÑERIA1/2MANG5/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425445	TERM HEMB S-PLANO90°C-LARGO5/8MANG5/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425446	TERM HEMB JIC 90° CUELLO-LGO5/8MANG5/8	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425447	TERM HEMB S-PLANO 45° 3/4MANG5/8 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425448	TERM HEMB JIC 45° 3/4 MANG 5/8 FLEXTRA	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425449	TERM MCHO S-PLANO ORING RCTO3/4MANG5/8	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425450	TERM MACHO JIC RECTO 3/4 MANG 5/8 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425451	TERM HID RTO MACHO CAÑERIA3/4MANG5/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425452	TERM HEMB 24mm ROSCA KOMATSU45° MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425453	TERM,HIDRAULICA5/8MANG, ROSCA MILI,	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425454	TERM,HIDRAULICA5/8MANG, ROSCA MILI,	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425455	TERMINA METRIC LIGHT5/8 SELLO24°	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425456	TERMINAL METRICO5/8 DE 90° SELLO 24	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425457	"TERMINAL MACHO DE 5/8"" X 30MM ROSCA"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425458	"TERMINAL HIDRAULICO DE 3/4""MANG X 1/2 JIC MACHO 100R2"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425459	TERM HID RTO MACHO CAÑERIA1/2MANG3/4F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425460	TERM HEMB S-PLANO RCTO5/8MANG3/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425461	TERM HEMB S-PLANO 45° 5/8MANG3/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425462	TERM S-PLANO PRENSADO 3/4x5/8 90º F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425463	TERM HEMB JIC RECTO 5/8 MANG 3/4 FLEXT	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425464	TERM HEMB JIC 90° 5/8 MANG 3/4 FLEXTRA	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425465	TERM MACHO JIC RECTO 5/8 MANG 3/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425466	TERM HEMB S-PLANO90°C-LARGO3/4MANG3/4F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425467	TERMINAL HEMBRA S PLANO 90 GRADO CORTO	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425468	TERM HEMB JIC 90° 3/4 MANG 3/4 FLEXTRA	NULL	110				tYES	tNO	tNO	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425469	TERM PLATO PRENSADO 3/4x3/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425470	TERM PLATO PRENSADO 3/4x3/4 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425471	TERM HBRA FIJO CÑRIA RCTO3/4MANG3/4 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425472	TERM HEMB S-PLANO 45° 1 MANG 3/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425473	TERM HEMB JIC 45° 1 MANG  3/4 FLEXTRAL	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425474	TERM PLATO PRENSADO 3/4 X 1 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425475	TERM PLATO PRENSADO 3/4x1 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425476	TERM MCHO S-PLANO ORING RCTO1 MANG 3/4	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425477	TERM HEMB 30mm ROSCA KOMATSU45° MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001505478	TERM HEMB 30mm ROSCA KOMATSU90° MANG1/2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	50
11001425479	TERM HEMB ROSCA mm LIGTH ORING45°MANG3/4	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425480	TERM HEMB ROSCA mm LIGTH ORING90°MANG3/4	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		3	tNO																															UND																																																																																				1100	1	42
11001425481	TERMINAL MELIMETRICO 3/4 RECTO 12-30FMS	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425482	TERMINAL METRICO MACHO 3/4 12-30	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425483	TERM HEMB S-PLANO RCTO3/4MANG1 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425484	TERM S-PLANO PRENSADO 1x3/4 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425485	TERM HID RTO MACHO CAÑERIA3/4MANG1 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425486	TERM HEMB S-PLANO90°C-LARGO 1 MANG 1 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425487	TERM HEMB JIC 90° CUELLO- LGO 1 MANG 1	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															UND																																																																																				1100	1	42
11001425488	TERM PLATO PRENSADO 1x1 45º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425489	TERM PLATO PRENSADO 1x 1 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425490	TERM MCHO S-PLANO ORING RCTO1 MANG 1	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425491	TERM HEMB JIC RECTO 1-1/4MANG1 FLEXT	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425492	TERM HEMB JIC 90° 1-1/4 MANG 1 FLEXTRA	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425493	TERM PLATO PRENSADO 1x1-1/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425494	TERM PLATO PRENSADO 1x1-1/4 45º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425495	TERM PLATO PRENSADO 1x1-1/4 90º FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		3	tNO																															UND																																																																																				1100	1	42
11001425496	TERM MACHO JIC RECTO 1-1/4MANG1 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425497	TERM S-JIC CONICO MILIMETRADO 1x1 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425498	TERMINAL KOMATSU 1&2 WIRE	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001425499	TERM HEMB ROSCA mm LIGTH ORING45°MANG 1	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425500	TERM HEMB ROSCA mm LIGTH ORING90°MANG 1	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425501	TERMINAL MILIMETRICO MACHO 1 P/R2	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11002325502	"TERMINAL POLYPROPILENO DE 2"" MACHO"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	32
11002325503	"TERMINAL MACHO INOX 2"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	32
11001425504	TERM S-JIC HEM PRENS 1-1/4x1-1/4 45º F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															UND																																																																																				1100	1	42
11001425505	TERM HEMB JIC 90° 1-1/4 MANG 1-1/4 FLE	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425506	TERM PLATO PRENSADO 1-1/4x1-1/4 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	42
11001425507	TERM H/JIRAT.C/RECTO 1-1/4 MANG 1-1/4	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425508	TERM PLATO PRENSADO 1-1/4x1-1/2 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															UND																																																																																				1100	1	42
11001425509	TERM HEMB JIC RECTO 1-1/2MANG1-1/2 FLE	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425510	TERM HEMB JIC 90º 1-1/2MANG1-1/2 FLEX	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11002325511	TERM HEMB  ALUMINIO C/ ABRAZADERA  2	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325512	TERM HEMB ALUMINIO C/ ABRAZADERA 2-1/2	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325513	"TERM HEMB ALUMINIO CON ABRAZADERA DE 3"""	"TERM HEMB ALUMINIO CON ABRAZADERA DE 3"""	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	2	32
11002325514	TERM HEMB ALUMINIO CON ABRAZADERA DE 4	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325515	TERM HEMB ACOPLE RAPIDO 2 X 2 COLA ZOR	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325516	TERM MACHO A-RAPIDO  2 X 2 COLA DE ZOR	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325517	TERM HEMB ACOPLE RAPIDO 3 X 3 COLA ZOR	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325518	TERM MACHO A-RAPIDO  3 X 3 COLA DE ZOR	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11002325519	TERMINAL MACHO A-RAPIDO 4 C-D ZORRO	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
100025325520	MANOM DIXON C/G21/4NPT/CMB0-160PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325521	MANOMETRO DE 0-100PSI DE 1/4	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									0														0																														W		0	tYES																															0																																																																																				1000	25	32
100025325522	MANOM DIXON C/G 2.51/4NPT/LM 0/15PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325523	MANOM DIXON C/G 2.5 1/4NPT/LM 0/30PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325524	MANOM DIXON C/G 2.5 1/4NPT/LM 0/60PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325525	MANOM DIXON C/G 2.5 1/4NPT/LM 0/100PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325526	MANOM DIXON C/G 2.5 1/4NPT/LM 0/160PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325527	MANOM DIXON C/G 2.5 1/4NPT/LM 0/200PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325528	MANOM DIXON C/G 2.5 1/4NPT/LM 0/300PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325529	MANOM DIXON C/G 2.5 1/4NPT/LM 0/400PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325530	MANOM DIXON C/G 2.5 1/4NPT/LM 0/600PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325531	MANOM DIXON C/G 2.51/4NPT/LM 0/1000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325532	MANOM DIXON C/G 2.51/4NPT/LM 0/1500PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325533	MANOM DIXON C/G 2.51/4NPT/LM 0/2000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325534	MANOM DIXON C/G 2.51/4NPT/LM 0/3000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325535	MANOM DIXON C/G 2.51/4NPT/LM 0/5000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325536	MANOM DIXON C/G2.51/4NPT/CBM0/5000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
100025325537	MANO DIXON C/G ABS STD3.51/4NPT/LM 0/1	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	32
11002505538	TERMINAL PARA MANGUERA	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	50
11001425539	"TERMINAL REUSABLE  1/2"""	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	42
11001385540	TERMINAL REUSABLES 13/32	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	38
11001505541	"TERMINAL HIDRA DE 2MALLA SELLO PLANO1""X1"" JASON"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	50
11001425542	TERM HEM S-PLNO90°C-LGO3/8MANG3/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425543	TERM HEMB JIC45°3/8MANG3/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425544	TERM HMB JIC90°C-LARGO 3/8MANG3/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425545	TERM MCHO S-PLNO ORING RCTO3/8MANG3/8F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
11001425546	TERM MCHO JIC RCTO 3/8 MANG3/8 F	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	42
